gps value x,gps value y
0.45520835889504097,0.17610943156072173
0.4552048972566719,0.17738948788202505
0.45519390672366644,0.17866795930775103
0.45518584834116477,0.1799451318048658
0.4551775690525622,0.1812211192739889
0.4557452212375574,0.18252938453046252
0.45528897610358143,0.18378193191812034
0.45568786384888366,0.18510037880341096
0.45521155280647396,0.1863584890163573
0.45559181744723276,0.18769948374242398
0.455094965317002,0.18897036631503072
0.4554206115014087,0.19033419068993057
0.45491585997330325,0.1915592019839158
0.4551601047423016,0.1928674012713281
0.4546519267562529,0.19409210920285172
0.45489457120981774,0.19540204858159407
0.45438243239768966,0.1966297182171885
0.4546228654481622,0.19794111506127657
0.4543835815718332,0.19919919170497344
0.454214374811299,0.20046539840531927
0.4546458632706527,0.2018248592784082
0.4541830461785834,0.20304137936429703
0.45416506274846985,0.20433877740364906
0.45399955125198177,0.20560967405599992
0.453792830394173,0.206871754993119
0.4535579019122388,0.20812772114248643
0.453309424433683,0.2093808781600281
0.4530556770330746,0.21063320188150605
0.452794275304553,0.21188430711936201
0.452530735693243,0.21313539104522886
0.4522650089560193,0.21438641880027345
0.4519969594491308,0.21563733064602839
0.4517288483550857,0.216888604021425
0.45150213184915466,0.21815004258517523
0.45127518177478515,0.21941235782678595
0.45155156847415573,0.22082018949858245
0.45115249408253033,0.22203986409241716
0.45107260032205343,0.2233695233520944
0.4504989053091557,0.22453992392689306
0.45039390914441113,0.22586058298809789
0.4498021024799101,0.22700298587384143
0.4495562521232695,0.22827631119492292
0.449173498424245,0.22949990114613275
0.4487458664123727,0.2307056675759381
0.4482888811996751,0.23189947021729274
0.447818844981777,0.23308807796470157
0.4473412982784025,0.23427388723764087
0.44686118574962297,0.2354590314163365
0.44638943217563476,0.23664822629160767
0.4459066360480464,0.23783314058487323
0.4459765054160098,0.23928243242821012
0.4453763028654661,0.24041797408510285
0.44507385609681743,0.2417128885759538
0.4443389667075034,0.24276914941715916
0.44400779755652764,0.24405440932684316
0.44322726353610375,0.24508037998208548
0.44278915342152636,0.24630826690799965
0.4421905970330898,0.2474429624617548
0.44156986479334265,0.24856370742537526
0.44091701512838744,0.2496639782889471
0.4402495320228079,0.25075489781958854
0.4395727096379367,0.2518399810174671
0.43890935392254904,0.25293427825764375
0.4382448085869571,0.25402841234090234
0.4376197977637733,0.2551501756288211
0.4373983769453082,0.2565736075883974
0.43659684676472266,0.257578391171565
0.4360554766644293,0.25879884520822144
0.43522185591418555,0.25977045610034427
0.434643115556399,0.26096413461736334
0.4336759154177424,0.2618150552658983
0.4330336139646047,0.26295914114267044
0.4321880931922452,0.26392017289217257
0.4313817224731693,0.26491835762522553
0.4305340951481899,0.26587723474065134
0.429665541152898,0.26681582007556376
0.4287866810950499,0.2677445259214158
0.4279034528971652,0.2686693214367342
0.42704783240611566,0.26962261541120836
0.4265634987060556,0.2709850057494665
0.42558360051133015,0.2718152210731551
0.42482059052061605,0.2729048526868986
0.42397140527511556,0.273903340867419
0.4230160249244478,0.2747649191176545
0.4220674142359536,0.2756367696644141
0.42106748255353854,0.27643691386424973
0.4200445158256343,0.27720372258791987
0.4190090465336197,0.27795244818687515
0.4179689423331558,0.27869484023847896
0.41692436603430655,0.27943130797924737
0.41588232520077134,0.28017228323649357
0.4148670871426747,0.28095437619655034
0.4138577080354659,0.2817479420213408
0.41310846954363795,0.2829826875400984
0.4119813966849303,0.2835987186435393
0.41101078285409254,0.28451441411247247
0.4099577589620963,0.2852782937647627
0.40891204017535043,0.2860685235314622
0.4077725850345869,0.28665511827698453
0.4066333334342464,0.2872407448539254
0.4054764657042068,0.2877837088243158
0.4043111502207316,0.28830612198344013
0.4031416587127371,0.2888188559335738
0.40196996841070526,0.2893271302134672
0.4007951456934415,0.289828828208178
0.3996316565443925,0.29036004482731886
0.39847183621626203,0.29090273684788315
0.39749360515594384,0.29196461300491977
0.3962676790529747,0.2923453513378816
0.39513575849849086,0.2930505549124988
0.3938457227732466,0.29326210138943615
0.39270807720606005,0.29394164442005843
0.39143420342367513,0.29412179729956467
0.39025544411797786,0.29466533613357543
0.38903570580701186,0.29505713595427896
0.3878077443302215,0.2954128129132025
0.38657258939048245,0.2957347929573241
0.3853339616989052,0.2960404950071294
0.38409351564559424,0.2963384539629432
0.38285512394431526,0.2966479871500535
0.3816171500434076,0.296962160373056
0.3803781871249034,0.2972748361805063
0.379137572907972,0.29758293565263344
0.3779638788526039,0.2982884954777857
0.376637491163327,0.29813746313773065
0.3754486247353876,0.2988301407358329
0.3741263905302473,0.2986587866530709
0.37292883200348936,0.2993365558320365
0.3716082662757659,0.29914579061522617
0.37039854793270305,0.2997671815390973
0.36908004177950055,0.2995633562792753
0.36785940262297834,0.30010985967214343
0.3665420628066469,0.2999029204753946
0.36532184946531643,0.30044833284756195
0.36404661495770535,0.3005679376793448
0.3627739201256066,0.30069535913519563
0.36150222258371906,0.30082349053059715
0.36023090902782073,0.3009519876499744
0.35895961440884766,0.3010808094154588
0.35768813332452765,0.30120995483694163
0.3564163664424253,0.30133941800989833
0.35514560874507195,0.3014846594335306
0.35387547351493825,0.3016306256840667
0.35260499470484163,0.3017742549792105
0.351335917621086,0.3019179015987686
0.35006680060291234,0.30205878099820793
0.34879831528328864,0.30219928637706267
0.34752939806042105,0.302337515484168
0.3462605352243661,0.3024677433589635
0.34499240203149056,0.3025931366671436
0.34372542940977224,0.3027164579476746
0.3424598465035971,0.3028401292164605
0.3411956878659299,0.30296622394288836
0.3399290303932185,0.30304972245052847
0.3386646677166095,0.30315313371137015
0.33740056964870185,0.30325682290825795
0.33613624962177735,0.3033606255059905
0.33487121811517223,0.30346456445517206
0.3336050008896751,0.30356866575248664
0.3323371695130357,0.3036729696305698
0.3310673654463479,0.303777495236323
0.329795323346693,0.30388225559334886
0.32852109501417837,0.303989762267295
0.32724521085052066,0.3041069977106872
0.32596662594120934,0.30422020736152744
0.3246857807803428,0.30433219604425077
0.32340221527640334,0.30443304371025065
0.32211724664140656,0.3045340723334604
0.320799070294594,0.30430158051839507
0.3195471894491321,0.3047859715736169
0.31822444198133387,0.30455267663579305
0.3169678113034971,0.3050373875925861
0.31563888463257384,0.30480412240979715
0.31437526149646866,0.3052893235770615
0.31303838575034526,0.3050566588968605
0.31180308094036596,0.3055384119926543
0.31049808627604997,0.305302575973844
0.3092621362046017,0.3057850763279641
0.3079563443441843,0.3055484385323201
0.30671981837966145,0.3060315218383631
0.3054134896061956,0.30579424773706737
0.30417319417367805,0.30627815162879035
0.30281435835160375,0.3056258461132145
0.30159355787546727,0.30617116020383073
0.3002733504917933,0.3059861581041843
0.29905575459300665,0.3065308909821522
0.2977359267332833,0.3063190402963729
0.29652097740504857,0.3068673579476872
0.29520255291196806,0.3066646589045234
0.2939891349439078,0.30721569164253526
0.2926711618494556,0.30702178654944196
0.29145871437457144,0.3075749082815301
0.2901371399812909,0.3073657744518571
0.2889266625096899,0.3079237545233699
0.2875810774383844,0.30773489745444144
0.2863255650422284,0.30796032750997987
0.2849349603827775,0.3075262164354273
0.2837208644038561,0.30794775839407657
0.2824189856673336,0.3080056145367787
0.28116360077327573,0.3082547003303045
0.27991776552207864,0.30853746569893925
0.2786812734102191,0.3088536085289071
0.2774490325014944,0.30918580465063283
0.27621913080775073,0.30952799756962274
0.27498989921117534,0.3098749328390897
0.2737605910377447,0.310223842673591
0.27253058827213134,0.3105724586575062
0.2713007803071922,0.31092369847834334
0.2700719838593647,0.311279948153843
0.26884278879885865,0.31163626493630325
0.2676026455527337,0.3119587929443121
0.26618355967067864,0.31178051324575384
0.2651080730935889,0.31256789352982783
0.26373220648725815,0.3125514553475883
0.2626570295022968,0.3133588597525825
0.26128428435365325,0.3133585411282387
0.2602321406318407,0.3141769073389541
0.2588608393700011,0.31419376277534167
0.2578202178622769,0.3150278888965013
0.25647745089775037,0.3151251918584489
0.25544260645763645,0.315966120907094
0.2541189659171129,0.31611291738771724
0.25308565672622574,0.31695509887596385
0.2517560658005893,0.31709051594959015
0.2507253185402038,0.31793622132478105
0.24939827840923462,0.31808265798808577
0.24836960494395272,0.3189311417201126
0.24718691611128962,0.31942168116412756
0.24600570173787867,0.31991160795797696
0.24482520282636827,0.3204010233300882
0.24364494282027907,0.32089011539832324
0.24246463779288627,0.3213790613512984
0.24128413030486717,0.32186798283091567
0.2401033463713481,0.32235696025284444
0.23892226506265396,0.3228460439016675
0.2377408974447858,0.32333526237058324
0.2365592722758235,0.3238246289371348
0.2353774265375209,0.32431414634011974
0.23419539938432757,0.3248038103228908
0.2330132284710819,0.3252936122296014
0.2318315272949914,0.3257833386361293
0.23085916599897335,0.3268222530688612
0.22952857649660163,0.32691817021493097
0.22844437772032344,0.3276923969102942
0.22710837944652806,0.32779089568188524
0.2260282634067625,0.32856515217240584
0.22470232628752984,0.3286605221033245
0.2236236377335009,0.3294356167940529
0.22229578650420267,0.32953170706573914
0.22121820225362188,0.3303074017003496
0.21989006990645887,0.3304036594670907
0.21881320482257705,0.33117985637688363
0.21748484356991002,0.3312762512702601
0.21640842903039303,0.3320528603312842
0.21518044610773,0.3324185371050307
0.21421889972658986,0.3336416799929396
0.21296450414921342,0.3339273007545276
0.21179981353871463,0.33456969275601545
0.21051740915357434,0.3346984991784567
0.20932014281567893,0.33519786454845407
0.20808797309485086,0.33554255909129427
0.20684999364562295,0.3358485769083232
0.20560758998742984,0.33612343792873295
0.20436286779585786,0.3363820010204738
0.20311575489344905,0.3366327936493527
0.20186568198492885,0.33687863842083876
0.20061463395549928,0.3371220478361482
0.19937708374509736,0.33743817482465105
0.19813240855439035,0.33771730989927695
0.1969516614910034,0.33859585774748546
0.19566907367433883,0.33869005221148
0.19440220691614113,0.3391227764516842
0.19312984808768022,0.33950893261433923
0.19184984992760135,0.3394866382707126
0.19056876789104715,0.3398309569256493
0.18929291808904294,0.33965604614672273
0.18800927263321765,0.33987936992272494
0.1867276199771101,0.3399176404981293
0.18544663743802509,0.3399323731765909
0.18416723880835523,0.3399082160094288
0.18288864121560533,0.33986387015065617
0.18160667621077878,0.33986694636232356
0.18032485746096194,0.33985167734758676
0.1789839866217049,0.3403475799716887
0.17772510363501656,0.3400801964070557
0.17641407986007152,0.34017548816162635
0.17514738793427048,0.33998081241454303
0.17386554092987364,0.3398804286349911
0.17259492933513307,0.33971519205656225
0.17133060968161928,0.3395162828003942
0.1700688363465243,0.33930373253679214
0.16880838995849817,0.3390834313160941
0.1675486589284067,0.3388582588393716
0.16628959290737721,0.3386284066874183
0.16503022009579035,0.33839885868208985
0.16376633644638317,0.3381903119744736
0.16250524389982227,0.33796631885551426
0.16124678324779104,0.3377306649094757
0.15998287153295385,0.337524182614915
0.15872684572374718,0.3372862126305971
0.15747544413952488,0.33703419322271433
0.15622755101752997,0.3367741949640923
0.15498253260525963,0.33650923343716976
0.15374021754000552,0.3362395924978464
0.1524997542871224,0.33596789349286743
0.15126080198724542,0.33569402725865827
0.1500223704920851,0.3354202308964976
0.14878461237745758,0.33514366276581264
0.14754701803836165,0.3348641839974151
0.1463131804759407,0.33456499112499644
0.14507565233725656,0.33427459067886645
0.14384028261747667,0.3339674762510059
0.1426027064291998,0.33366006887244026
0.1414465927591874,0.33298101470961694
0.140115355916295,0.3330544956338141
0.13893790599029815,0.332421601296554
0.13759594179978868,0.3324930471435607
0.13640594470921413,0.33185652502387414
0.13505022623028864,0.33192490768921623
0.1338457143998126,0.3312850639384252
0.1324761021277447,0.3313497408092183
0.1313093048438076,0.33071941648033204
0.12998462263730565,0.3307934728530647
0.12881766861774843,0.33016229062935065
0.1274921835849247,0.3302367938754323
0.12632478569081987,0.32960490943635823
0.12502146605783962,0.3295702013359445
0.12393269666628041,0.3284596512812282
0.12262531350206207,0.32850608973958983
0.12138941886618226,0.3281062408915349
0.12013484905871037,0.32783700995297543
0.1188748446219702,0.3276201025193082
0.11761308087899155,0.32743223024678064
0.11635301912834274,0.3272574253963184
0.11509259183994128,0.32708992138419785
0.11382858199959968,0.3269269884027847
0.11256297739223207,0.3267661968070977
0.11129615449423547,0.326607814978692
0.11003002032366581,0.32644964875655597
0.10876873333568003,0.3262850268581095
0.1075072738881136,0.3260631831276559
0.10626942412007301,0.3253039827518932
0.10498381360479137,0.32528555359379097
0.10369519487089912,0.3249290501535686
0.10241502342884556,0.3249569186561647
0.1011244198586999,0.32464645273927156
0.09985359925241274,0.32485431587794794
0.09856067483825023,0.3246139826962676
0.09728947341630717,0.3247817173335081
0.09600108579511726,0.3246850253946191
0.09471852291596017,0.32469583906921784
0.09343988459374904,0.3247571025173724
0.0921632128460873,0.3248418177565774
0.09088741664937633,0.324938279836133
0.08960715978819651,0.3249954840081963
0.088251630666461,0.32454130212963184
0.08701201706321852,0.32490658336806166
0.08570733375628925,0.3248875905060842
0.08443238105265637,0.32504182229855405
0.08316349424388195,0.325223824161626
0.08190133893935612,0.3254373477120979
0.08064325013485811,0.32566984537725246
0.07938673306029137,0.3259100563113493
0.07813106697638811,0.3261551224451328
0.07687615765257766,0.32640486269639113
0.07562092838620178,0.3266543141825492
0.07436598764148462,0.32690630251918884
0.07310669176116855,0.3271397964155375
0.07185061849615512,0.32738837999692416
0.07058961949381469,0.3276133417545294
0.06934174724609558,0.3278908497255911
0.06809575138630666,0.32816994857577436
0.06685131068676455,0.328448267559048
0.06560972435508779,0.3287308977298715
0.06437029735843446,0.3290151769865456
0.06313226146982812,0.3292988183448397
0.061896540418988594,0.329586983812277
0.06066147753902852,0.32987472408345797
0.05942725597879387,0.3301648780100764
0.05819275676066211,0.33045523056402887
0.05695812546468736,0.3307486264784728
0.05572285908830187,0.3310452046094293
0.054486511141848076,0.3313450927922303
0.053254353405878405,0.33166985290974915
0.0520197406802454,0.3319949878725746
0.05089035316999608,0.3327781478799018
0.049555413659973326,0.3327103153408465
0.04837752905249246,0.33334895920305824
0.04703074890854335,0.33328382417699265
0.045838962987162515,0.33392654284686063
0.044477575499424486,0.33386511653993867
0.04327071710463726,0.3345112640320324
0.04189570911038774,0.33445394322941546
0.04073765944367905,0.3350876098899929
0.03941749807199318,0.33501863796729314
0.03825730817297396,0.3356539046669724
0.036934554887322744,0.3355848067738238
0.03577253590047311,0.3362212635692353
0.03447327685788555,0.3362610624011869
0.03339101069940567,0.3373768757746489
0.03208853963494002,0.3373624415570245
0.030857549188309977,0.33778718652431555
0.02960090989503707,0.338037173419385
0.02834159443029271,0.3382551249314146
0.02708100700143848,0.3384466871710242
0.025821694474187647,0.33862247493559555
0.02456134399212689,0.33879097400845315
0.023297390035952457,0.33895491838834835
0.022030252509270633,0.3391143202649217
0.02076197297958523,0.3392716634119714
0.01949289408829321,0.3394267382721771
0.018227982056829503,0.3395865975944089
0.0169642612024146,0.33980736749252033
0.01572834440436405,0.3405740843323235
0.014444002124149959,0.34059615446249397
0.013162462762978819,0.34095669647238946
0.011878628287641744,0.34104654481776847
0.010584108159154629,0.34134416025613257
0.009315138622788634,0.34112344062752903
0.00802382055535579,0.34129393591387563
0.006741329780817044,0.34128678293474246
0.00546096828237021,0.34125100735848674
0.004183689571162772,0.34117773469306373
0.0029077480039567402,0.3410873725997421
0.0016322821764127235,0.3409886036644145
0.0003572214779135902,0.34088197804838577
-0.0009231200090466431,0.3408237398376648
-0.002200668492398151,0.34073207084559237
-0.0035585099653212982,0.34118066266679914
-0.004799300908070651,0.34082333844006163
-0.006105697434794059,0.34084131787645977
-0.0073804888046188274,0.34067944491925006
-0.008649004088851808,0.3404921361893391
-0.009909953215627515,0.3402706588339823
-0.011166644493048182,0.34003022860453674
-0.012421664145791298,0.33978208684634015
-0.013675245485529083,0.33952671567504994
-0.01492860351285099,0.33926938696796033
-0.016182265262101765,0.3390123326527639
-0.01743507857930511,0.3387503678079532
-0.018688136727722834,0.33848849691438293
-0.019945175628534755,0.33824511455882755
-0.02119803992462578,0.3379868054128817
-0.022440908651725495,0.33769089937954244
-0.02368233916656156,0.33739586106406233
-0.02492372925305667,0.3371086422944386
-0.026164379495783707,0.3368263758089942
-0.027404152705471196,0.336547759998042
-0.028642026461857747,0.33626728540105555
-0.029878952822392148,0.33598722445456647
-0.03111475095033995,0.3357047570156853
-0.03234994618809518,0.3354197559549893
-0.033585678002429585,0.33513444474193127
-0.034821823079080674,0.3348459808425613
-0.03605887972272508,0.3345542336909433
-0.03729177005678577,0.33423759121436014
-0.038527059131569,0.3339205840692055
-0.03965996694299675,0.33314485223253737
-0.040993251826939386,0.33322137546051656
-0.042174004844081354,0.3325903129851608
-0.043519531191213795,0.3326641509110149
-0.0447146806629338,0.3320289299815001
-0.04607539697725403,0.33209903968384236
-0.04728623722061844,0.33146031131642806
-0.0486612186736593,0.3315262575542936
-0.04982427185367653,0.3308994501550607
-0.051144912046221916,0.3309765415363022
-0.052309727618109175,0.3303482719489879
-0.05363262103891894,0.3304255339368952
-0.05479901834119598,0.32979616505887444
-0.05605236714095939,0.32954333132519437
-0.057304606286279446,0.32929061019283695
-0.05842169870179889,0.32821193608112276
-0.059741931091651,0.3284155780052985
-0.06095164042320546,0.32775973842856837
-0.06226774033369933,0.3279820029009326
-0.06348194403431455,0.32734241155314164
-0.06479469884694478,0.32758275851471297
-0.0660159138332872,0.3269608002596537
-0.06732552169666928,0.3272188525300865
-0.06856006851401243,0.3266892339915386
-0.06986787788824585,0.3269533027593709
-0.0711069543126643,0.3264597245675664
-0.07241393871094662,0.32672576257455216
-0.0736518321972946,0.326199315048548
-0.07491265429177196,0.325503117040782
-0.07621797133847458,0.3255370967575151
-0.07750139904708533,0.3252200730563678
-0.07877001648514323,0.3254269262127747
-0.08005301785086694,0.3252453789707688
-0.08133148159823955,0.32523487434695725
-0.0826086545113916,0.32525851620222873
-0.08388436363609991,0.3253154196984967
-0.08515957058624453,0.3253893165711461
-0.08643467618596512,0.3254734793177874
-0.0877100728857845,0.32556239526948266
-0.08898611072476624,0.32565125602110095
-0.09026675993584471,0.32569380603655934
-0.09154522071164028,0.3257704975224262
-0.09282741669726143,0.32581764966240256
-0.09418459056842668,0.3253650850966375
-0.095424461554769,0.3257316107560113
-0.09672999177545574,0.32571442512269777
-0.0980053023636468,0.3258703174780245
-0.0992743462275817,0.326053932400579
-0.10053647593889721,0.3262691439395003
-0.10179440348028329,0.32650339655519284
-0.10305066641540711,0.32674542415549196
-0.10430600836787342,0.3269923607092454
-0.10556053838627369,0.32724401723676244
-0.10681535469705196,0.32749542674537485
-0.10806933119248707,0.3277517750001038
-0.10932826558494055,0.32798695218861396
-0.11058371670111126,0.328237192330458
-0.11184340182448298,0.3284661133235858
-0.11308648528202164,0.32876195105952577
-0.11432820927705728,0.3290568878295159
-0.11556833343300643,0.3293509637421981
-0.11680677618587744,0.3296442510845086
-0.11804523781871035,0.32992990344300116
-0.11928386891530379,0.3302083365325157
-0.1205215497350266,0.3304860373432745
-0.12175865780177283,0.3307634591674133
-0.12299506220360716,0.3310434279128771
-0.12423188740477563,0.33132370640131314
-0.12546902182470518,0.33160713047554446
-0.126702211010759,0.3319128935836436
-0.1279366690208887,0.3322217455490326
-0.12917342908269763,0.33253096787993974
-0.13041270948068034,0.33284065127123785
-0.13154408888118613,0.3336519412009967
-0.13287954817610534,0.33356108330808426
-0.13406977235841344,0.3341797905017471
-0.1354178243131094,0.3340918666450066
-0.13662288995085595,0.3347147134476414
-0.1379861642215681,0.33463065475721965
-0.13920675535176055,0.3352567621201982
-0.1405315074326246,0.33516547068348873
-0.14170659224016563,0.3357816258600697
-0.14303149819589453,0.33569063638403845
-0.144206739092009,0.3363076843138685
-0.145535085364002,0.33621706071624313
-0.1467099408949685,0.3368346240684753
-0.14799949009194646,0.3369183635464542
-0.14910970177358857,0.3380075696191304
-0.15039420483971505,0.33809898941587635
-0.15163159058719003,0.338573950411655
-0.1529200511466347,0.33854396942005516
-0.15417057324902494,0.33888257777018893
